id	label	xrefs	anatomy_id	anatomy_label
DOID:3750	urethra squamous cell carcinoma		UBERON:0000057	urethra
DOID:3749	urethral verrucous carcinoma			
DOID:4013	urethra transitional cell carcinoma		UBERON:0000057	urethra
DOID:4910	urethra adenocarcinoma		UBERON:0000057	urethra
DOID:5307	urethra clear cell adenocarcinoma			
DOID:736	male urethral cancer			
DOID:6167	prostatic urethral cancer			
DOID:6166	prostatic urethra urothelial carcinoma			
DOID:8223	penile urethral cancer			
DOID:8259	bulbomembranous urethral cancer			
DOID:738	female urethral cancer			
DOID:7488	posterior urethra cancer			
DOID:8272	anterior urethra cancer			
DOID:5093	thoracic cancer		UBERON:0000915	thoracic segment of trunk
DOID:0080532	Smarca4-deficient sarcoma of thorax			
DOID:1612	breast cancer		UBERON:0000310	breast
DOID:0050671	female breast cancer			
DOID:11889	female breast nipple and areola cancer			
DOID:13799	female breast central part cancer			
DOID:13972	female breast lower-outer quadrant cancer			
DOID:1647	female breast upper-inner quadrant cancer			
DOID:1649	female breast lower-inner quadrant cancer			
DOID:1650	female breast axillary tail cancer			
DOID:9773	female breast upper-outer quadrant cancer			
DOID:0060075	estrogen-receptor positive breast cancer			
DOID:0060076	estrogen-receptor negative breast cancer			
DOID:0060077	progesterone-receptor positive breast cancer			
DOID:0060078	progesterone-receptor negative breast cancer			
DOID:0060079	Her2-receptor positive breast cancer			
DOID:0060080	Her2-receptor negative breast cancer			
DOID:0060081	triple-receptor negative breast cancer			
DOID:1614	male breast cancer		UBERON:0016410	male breast
DOID:3004	breast myoepithelial neoplasm			
DOID:1642	breast adenomyoepithelioma			
DOID:7521	breast myoepitheliosis			
DOID:7520	periductal breast myoepitheliosis			
DOID:8068	intraductal breast myoepitheliosis			
DOID:3011	breast granular cell tumor			
DOID:3016	breast malignant phyllodes tumor			
DOID:3017	breast sarcoma			
DOID:4060	breast rhabdomyosarcoma			
DOID:4511	breast angiosarcoma			
DOID:5285	breast leiomyosarcoma			
DOID:5370	breast hemangiopericytoma			
DOID:5701	breast liposarcoma			
DOID:6001	breast fibrosarcoma			
DOID:7787	breast osteosarcoma			
DOID:3459	breast carcinoma		UBERON:0000310	breast
DOID:0050938	breast lobular carcinoma	ICDO:8520/3		
DOID:3457	invasive lobular carcinoma			
DOID:0060548	luminal breast carcinoma A			
DOID:0080674	luminal breast carcinoma B			
DOID:3007	breast ductal carcinoma			
DOID:3008	invasive ductal carcinoma			
DOID:3458	breast adenocarcinoma			
DOID:0081028	glycogen-rich carcinoma	ICDO:8315/3		
DOID:5310	glycogen-rich clear cell breast carcinoma			
DOID:3443	mammary Paget's disease			
DOID:3503	breast signet ring cell adenocarcinoma			
DOID:3610	breast mucinous carcinoma			
DOID:3609	breast mucinous cystadenocarcinoma			
DOID:8130	breast columnar cell mucinous carcinoma			
DOID:4922	breast secretory carcinoma			
DOID:7537	breast cystic hypersecretory carcinoma			
DOID:5605	breast medullary carcinoma			
DOID:5743	acinic cell breast carcinoma		CL:0000622	acinar cell
DOID:6263	inflammatory breast carcinoma			
DOID:6581	breast apocrine carcinoma			
DOID:6585	breast oncocytic carcinoma	ICDO:8290/3		
DOID:6587	breast tubular carcinoma	ICDO:8211/3		
DOID:4680	breast metaplastic carcinoma	ICDO:8575/3		
DOID:4679	breast mucoepidermoid carcinoma			
DOID:5514	breast squamous cell carcinoma			
DOID:7459	acantholytic variant squamous cell breast carcinoma			
DOID:7460	spindle cell variant squamous cell breast carcinoma			
DOID:7461	large cell keratinizing variant squamous cell breast carcinoma			
DOID:7541	mixed epithelial/mesenchymal metaplastic breast carcinoma			
DOID:4877	breast adenoid cystic carcinoma			
DOID:5050	Ehrlich tumor carcinoma			
DOID:5592	breast papillary carcinoma			
DOID:5658	lipid-rich carcinoma	ICDO:8314/3		
DOID:7076	breast lipid-rich carcinoma	ICDO:8314/3		
DOID:5675	cribriform carcinoma	ICDO:8201/3		
DOID:5760	sebaceous breast carcinoma			
DOID:6629	nipple carcinoma		UBERON:0002030	nipple
DOID:7953	nipple duct carcinoma			
DOID:6657	breast large cell neuroendocrine carcinoma			
DOID:6741	bilateral breast cancer			
DOID:6742	synchronous bilateral breast carcinoma			
DOID:6776	breast myoepithelial carcinoma			
DOID:7578	breast scirrhous carcinoma			
DOID:7843	female breast carcinoma			
DOID:8029	sporadic breast cancer			
DOID:4364	malignant breast melanoma			
DOID:5623	adenosquamous breast carcinoma		UBERON:0000310	breast
DOID:7983	breast malignant eccrine spiradenoma			
DOID:5559	mediastinal cancer		UBERON:0003728	mediastinum
DOID:4050	mediastinum sarcoma			
DOID:436	posterior mediastinum cancer		UBERON:0008822	posterior mediastinum
DOID:4691	malignant mediastinal neurogenic neoplasm			
DOID:10660	mediastinum neuroblastoma			
DOID:10661	mediastinum ganglioneuroblastoma			
DOID:4690	childhood mediastinal neurogenic tumor			
DOID:5560	mediastinal mesenchymal tumor			
DOID:5568	mediastinum teratoma		UBERON:0003728	mediastinum
DOID:6249	mediastinum seminoma		UBERON:0003728	mediastinum
DOID:5875	retroperitoneal cancer		UBERON:0003693	retroperitoneal space
DOID:0050937	retroperitoneal neuroblastoma			
DOID:12341	retroperitoneal sarcoma			
DOID:5284	retroperitoneal leiomyosarcoma			
DOID:12342	retroperitoneum carcinoma			
DOID:5874	retroperitoneal germ cell neoplasm			
DOID:0050687	cell type cancer			
DOID:0070003	blastoma			
DOID:0080364	malignant adenoma			
DOID:60004	malignant cystadenoma			
DOID:3111	cystadenocarcinoma	ICDO:8440/3		
DOID:3110	papillary cystadenocarcinoma	ICDO:8450/3		
DOID:3114	serous cystadenocarcinoma			
DOID:3603	mucinous cystadenocarcinoma	ICDO:8470/3		
DOID:7729	acinar cell cystadenocarcinoma	ICDO:8551/3		
DOID:1115	sarcoma	ICDO:8800/3		
DOID:0080534	myxofibrosarcoma	ICDO:8811/3		
DOID:1907	malignant fibrous histiocytoma	ICDO:8830/3		
DOID:6192	malignant inflammatory fibrous histiocytoma			
DOID:3095	germ cell and embryonal cancer			
DOID:3305	teratocarcinoma	ICDO:9081/3		
DOID:3307	teratoma	ICDO:9080/3		
DOID:0081246	teratoma with somatic-type malignancy	ICDO:9084/3		
DOID:5563	malignant teratoma	ICDO:9080/3		
DOID:7202	intermediate malignant teratoma			
DOID:5566	mature teratoma	ICDO:9080/0		
DOID:4085	trophoblastic neoplasm			
DOID:4233	clear cell sarcoma	ICDO:9044/3		
DOID:4235	spindle cell sarcoma	ICDO:8801/3		
DOID:6785	desmoplastic small round cell tumor	ICDO:8806/3		
DOID:7615	sarcomatosis	ICDO:8800/9		
DOID:154	mixed cell type cancer		UBERON:0000924	ectoderm
DOID:154	mixed cell type cancer		UBERON:0000925	endoderm
DOID:154	mixed cell type cancer		UBERON:0000926	mesoderm
DOID:2996	mixed germ cell-sex cord neoplasm			
DOID:4236	carcinosarcoma	ICDO:8980/3		
DOID:1974	adenosarcoma	ICDO:8933/3		
DOID:4422	malignant adenofibroma			
DOID:5088	mixed epithelial stromal tumour			
DOID:1790	malignant mesothelioma		UBERON:0001136	mesothelium
DOID:4486	malignant biphasic mesothelioma			
DOID:4488	sarcomatoid mesothelioma			
DOID:4489	malignant epithelial mesothelioma			
DOID:1909	melanoma	ICDO:8720/3		
DOID:0050929	mucosal melanoma		UBERON:0000344	mucosa
DOID:3162	malignant spindle cell melanoma			
DOID:4359	amelanotic melanoma	ICDO:8730/3		
DOID:4360	epithelioid cell melanoma	ICDO:8771/3		
DOID:6846	familial melanoma			
DOID:7206	melanomatosis			
DOID:2994	germ cell cancer			
DOID:1911	endodermal sinus tumor	ICDO:9071/3		
DOID:5342	childhood endodermal sinus tumor			
DOID:5348	adult endodermal sinus tumor			
DOID:3304	germinoma	ICDO:9064/3		
DOID:3306	mixed germ cell cancer	ICDO:9085/3		
DOID:0050907	mixed extragonadal germ cell cancer			
DOID:4440	seminoma	ICDO:9061/3		
DOID:5838	extragonadal seminoma			
DOID:4717	extragonadal germ cell cancer			
DOID:6053	childhood germ cell cancer			
DOID:8149	malignant childhood germ cell neoplasm			
DOID:688	embryonal cancer			
DOID:3308	embryonal carcinoma	ICDO:9070/3		
DOID:4766	embryoma			
DOID:305	carcinoma	ICDO:8010/3		
DOID:0050685	small cell carcinoma	ICDO:8041/3		
DOID:0060463	NUT midline carcinoma			
DOID:1749	squamous cell carcinoma	ICDO:8070/3		
DOID:3737	verrucous carcinoma	ICDO:8051/3		
DOID:4385	papillary squamous carcinoma			
DOID:4830	adenosquamous carcinoma	ICDO:8560/3		
DOID:5521	keratinizing squamous cell carcinoma			
DOID:1800	neuroendocrine carcinoma	ICDO:8246/3		
DOID:2671	transitional cell carcinoma	ICDO:8120/3		
DOID:4012	papillary transitional carcinoma			
DOID:4014	sarcomatoid transitional cell carcinoma			
DOID:299	adenocarcinoma	ICDO:8140/3		
DOID:0060534	hepatoid adenocarcinoma	ICDO:8576/3		
DOID:3030	mucinous adenocarcinoma	ICDO:8480/3		
DOID:3112	papillary adenocarcinoma	ICDO:8260/3		
DOID:2632	papillary serous adenocarcinoma			
DOID:3493	signet ring cell adenocarcinoma			
DOID:4024	scirrhous adenocarcinoma	ICDO:8141/3		
DOID:4468	clear cell adenocarcinoma	ICDO:8310/3		
DOID:4917	villous adenocarcinoma	ICDO:8262/3		
DOID:4929	tubular adenocarcinoma	ICDO:8211/3		
DOID:3025	acinar cell carcinoma	ICDO:8550/3		
DOID:3113	papillary carcinoma	ICDO:8050/3		
DOID:4015	sarcomatoid carcinoma			
DOID:5662	pleomorphic carcinoma	ICDO:8022/3		
DOID:4531	mucoepidermoid carcinoma	ICDO:8430/3		
DOID:0050916	bronchus mucoepidermoid carcinoma		UBERON:0002185	bronchus
DOID:4552	large cell carcinoma	ICDO:8012/3		
DOID:4838	myoepithelial carcinoma	ICDO:8982/3		
DOID:4903	granular cell carcinoma	ICDO:8320/3		
DOID:5660	lymphoepithelioma-like carcinoma			
DOID:3070	high grade glioma	ICDO:9380/3		
DOID:0080879	histone mutated tumor			
DOID:0080684	diffuse midline glioma, H3 K27M-mutant	ICDO:9385/3		
DOID:0080880	diffuse glioma, H3 G34 mutant	ICDO:9385/3		
DOID:0081277	diffuse pediatric-type high-grade glioma, H3-wildtype and IDH-wildtype	ICDO:9385/3		
DOID:3181	oligodendroglioma	ICDO:9450/3		
DOID:3183	childhood oligodendroglioma			
DOID:3186	adult oligodendroglioma			
DOID:7154	anaplastic oligodendroglioma			
DOID:0080882	IDH-mutant and 1p/19q-codeleted oligodendroglioma			
DOID_0081281	oligodendroglioma, IDH-mutant and 1p/19q-codeleted grade 2	ICDO:9450/3		
DOID:0081282	oligodendroglioma, IDH-mutant and 1p/19q-codeleted, grade 3	ICDO:9451/3		
DOID:3774	chordoid glioma	ICDO:9444/1		
DOID:5076	mixed glioma			
DOID:7817	mixed astrocytoma-ependymoma-oligodendroglioma			
DOID:7907	mixed astrocytoma-ependymoma			
DOID:7912	mixed oligodendroglioma-astrocytoma			
DOID:3350	mesenchymal cell neoplasm			
DOID:0050905	inflammatory myofibroblastic tumor			
DOID:0080372	epithelioid inflammatory myofibroblastic sarcoma			
DOID:2647	parachordoma	ICDO:9373/0		
DOID:2685	ossifying fibromyxoid tumor	ICDO:8842/0		
DOID:6755	amyloid tumor			
DOID:8303	congenital granular cell tumor			
DOID:8305	nonossifying fibromyxoid tumor			
