disease_id	disease_label	symptom_id	symptom_label
DOID:9682	yellow fever	SYMP:0000539	jaundice
DOID:9682	yellow fever	SYMP:0000613	fever
DOID:9682	yellow fever	SYMP:0000655	mouth bleeding
DOID:9682	yellow fever	SYMP:0000741	nasal bleeding
DOID:9682	yellow fever	SYMP:0019147	hematemesis
DOID:9682	yellow fever	SYMP:0019161	muscle pain
DOID:9719	neovascular inflammatory vitreoretinopathy	SYMP:0000061	inflammation
DOID:9735	acute allergic mucoid otitis media	SYMP:0000900	allergic reaction
DOID:974	upper respiratory tract disease	SYMP:0000513	stridor
DOID:9775	diastolic heart failure	SYMP:0000292	heart failure
DOID:9778	irritable bowel syndrome	SYMP:0000188	abdominal discomfort
DOID:9778	irritable bowel syndrome	SYMP:0000420	bloating
DOID:9784	trichinosis	SYMP:0000041	hemorrhage
DOID:9784	trichinosis	SYMP:0000095	myocarditis
DOID:9784	trichinosis	SYMP:0000570	diarrhea
DOID:9784	trichinosis	SYMP:0019145	vomiting
DOID:9786	bulbar polio	SYMP:0000414	dysarthria
DOID:9786	bulbar polio	SYMP:0000493	dysphagia
DOID:9786	bulbar polio	SYMP:0000868	breathing problems
DOID:9790	toxocariasis	SYMP:0000047	hepatosplenomegaly
DOID:9790	toxocariasis	SYMP:0000178	weight loss
DOID:9790	toxocariasis	SYMP:0000487	rash
DOID:9790	toxocariasis	SYMP:0000523	anorexia
DOID:9790	toxocariasis	SYMP:0000604	wheezing
DOID:9790	toxocariasis	SYMP:0000613	fever
DOID:9790	toxocariasis	SYMP:0000614	cough
DOID:9801	tuberculous peritonitis	SYMP:0000002	abdominal distention
DOID:9801	tuberculous peritonitis	SYMP:0000099	pain
DOID:9801	tuberculous peritonitis	SYMP:0000188	abdominal discomfort
DOID:9801	tuberculous peritonitis	SYMP:0000360	emaciation
DOID:9808	Goodpasture syndrome	SYMP:0000007	bleeding
DOID:9809	hypersensitivity vasculitis	SYMP:0000009	blister
DOID:9810	polyarteritis nodosa	SYMP:0000061	inflammation
DOID:9857	interstitial keratitis	SYMP:0000061	inflammation
DOID:9857	interstitial keratitis	SYMP:0000099	pain
DOID:9857	interstitial keratitis	SYMP:0020042	corneal scarring
DOID:9883	Becker muscular dystrophy	SYMP:0000094	muscle weakness
DOID:9884	muscular dystrophy	SYMP:0000094	muscle weakness
DOID:9884	muscular dystrophy	SYMP:0000363	progressive weakness
DOID:992	Omsk hemorrhagic fever	SYMP:0000040	hematuria
DOID:992	Omsk hemorrhagic fever	SYMP:0000383	stiff neck
DOID:992	Omsk hemorrhagic fever	SYMP:0000504	headache
DOID:992	Omsk hemorrhagic fever	SYMP:0000517	hemoptysis
DOID:992	Omsk hemorrhagic fever	SYMP:0000613	fever
DOID:992	Omsk hemorrhagic fever	SYMP:0000744	cervical lymphadenopathy
DOID:992	Omsk hemorrhagic fever	SYMP:0019174	chills
DOID:992	Omsk hemorrhagic fever	SYMP:0020037	conjunctival suffusion
DOID:9931	Waterhouse-Friderichsen syndrome	SYMP:0000007	bleeding
DOID:9931	Waterhouse-Friderichsen syndrome	SYMP:0019173	meningitis
DOID:9935	chronic inflammation of lacrimal passage	SYMP:0000061	inflammation
DOID:9935	chronic inflammation of lacrimal passage	SYMP:0000099	pain
DOID:9935	chronic inflammation of lacrimal passage	SYMP:0020050	decreased tearing
DOID:9957	periostitis	SYMP:0000061	inflammation
DOID:9965	toxoplasmosis	SYMP:0000047	hepatosplenomegaly
DOID:9965	toxoplasmosis	SYMP:0000208	anemia
DOID:9965	toxoplasmosis	SYMP:0000613	fever
DOID:9965	toxoplasmosis	SYMP:0000744	cervical lymphadenopathy
DOID:9965	toxoplasmosis	SYMP:0019142	lymphadenopathy
DOID:9965	toxoplasmosis	SYMP:0019176	malaise
DOID:9965	toxoplasmosis	SYMP:0020060	low white blood cell count
DOID:9971	hypervitaminosis D	SYMP:0000020	dehydration
DOID:9971	hypervitaminosis D	SYMP:0000458	nausea
DOID:9971	hypervitaminosis D	SYMP:0000565	polyuria
DOID:9971	hypervitaminosis D	SYMP:0000654	irritability
DOID:9971	hypervitaminosis D	SYMP:0019177	fatigue
DOID:9972	hypervitaminosis A	SYMP:0000064	joint pain
DOID:9972	hypervitaminosis A	SYMP:0000460	hepatomegaly
DOID:9972	hypervitaminosis A	SYMP:0000470	left upper quadrant abdominal rigidity
DOID:9972	hypervitaminosis A	SYMP:0000523	anorexia
DOID:9972	hypervitaminosis A	SYMP:0000613	fever
DOID:9997	peripartum cardiomyopathy	SYMP:0000094	muscle weakness
